"","freq","unit","geo","TIME_PERIOD","values"
"2288","A","THS","BE256",2010-01-01,145.48
"2289","A","THS","BE256",2011-01-01,146.78
"2290","A","THS","BE256",2012-01-01,147.53
"2291","A","THS","BE256",2013-01-01,148.23
"2292","A","THS","BE256",2014-01-01,148.82
"2293","A","THS","BE256",2015-01-01,149.58
"2294","A","THS","BE256",2016-01-01,150.49
"2295","A","THS","BE256",2017-01-01,151.45
"2296","A","THS","BE256",2018-01-01,152.68
"2297","A","THS","BE256",2019-01-01,154.01
"2298","A","THS","BE256",2020-01-01,154.91
"2299","A","THS","BE256",2021-01-01,155.81
"2300","A","THS","BE256",2022-01-01,157.32
"2301","A","THS","BE256",2023-01-01,159.01
"2302","A","THS","BE257",2000-01-01,88
"2303","A","THS","BE257",2001-01-01,88.1
"2304","A","THS","BE257",2002-01-01,88.1
"2305","A","THS","BE257",2003-01-01,88.26
"2306","A","THS","BE257",2004-01-01,88.43
"2307","A","THS","BE257",2005-01-01,88.66
"2308","A","THS","BE257",2006-01-01,88.98
"2309","A","THS","BE257",2007-01-01,89.38
"2310","A","THS","BE257",2008-01-01,89.82
"2311","A","THS","BE257",2009-01-01,90.15
"2312","A","THS","BE257",2010-01-01,90.48
"2313","A","THS","BE257",2011-01-01,91.12
"2314","A","THS","BE257",2012-01-01,91.45
"2315","A","THS","BE257",2013-01-01,91.72
"2316","A","THS","BE257",2014-01-01,91.95
"2317","A","THS","BE257",2015-01-01,92.19
"2318","A","THS","BE257",2016-01-01,92.44
"2319","A","THS","BE257",2017-01-01,92.64
"2320","A","THS","BE257",2018-01-01,92.89
"2321","A","THS","BE257",2019-01-01,93.32
"2322","A","THS","BE257",2020-01-01,93.72
"2323","A","THS","BE257",2021-01-01,94.19
"2324","A","THS","BE257",2022-01-01,94.92
"2325","A","THS","BE257",2023-01-01,95.55
"2326","A","THS","BE258",2000-01-01,56.6
"2327","A","THS","BE258",2001-01-01,57
"2328","A","THS","BE258",2002-01-01,57.5
"2329","A","THS","BE258",2003-01-01,57.95
"2330","A","THS","BE258",2004-01-01,58.41
"2331","A","THS","BE258",2005-01-01,58.76
"2332","A","THS","BE258",2006-01-01,59.11
"2333","A","THS","BE258",2007-01-01,59.44
"2334","A","THS","BE258",2008-01-01,59.75
"2335","A","THS","BE258",2009-01-01,60.11
"2336","A","THS","BE258",2010-01-01,60.44
"2337","A","THS","BE258",2011-01-01,60.78
"2338","A","THS","BE258",2012-01-01,60.94
"2339","A","THS","BE258",2013-01-01,60.97
"2340","A","THS","BE258",2014-01-01,60.97
"2341","A","THS","BE258",2015-01-01,61.2
"2342","A","THS","BE258",2016-01-01,61.34
"2343","A","THS","BE258",2017-01-01,61.43
"2344","A","THS","BE258",2018-01-01,61.65
"2345","A","THS","BE258",2019-01-01,61.75
"2346","A","THS","BE258",2020-01-01,61.9
"2347","A","THS","BE258",2021-01-01,62.03
"2348","A","THS","BE258",2022-01-01,62.05
"2349","A","THS","BE258",2023-01-01,61.99
"2350","A","THS","BE3",2000-01-01,3342.97
"2351","A","THS","BE3",2001-01-01,3352.5
"2352","A","THS","BE3",2002-01-01,3363.4
"2353","A","THS","BE3",2003-01-01,3374.36
"2354","A","THS","BE3",2004-01-01,3388.21
"2355","A","THS","BE3",2005-01-01,3404.96
"2356","A","THS","BE3",2006-01-01,3424.94
"2357","A","THS","BE3",2007-01-01,3446.4
"2358","A","THS","BE3",2008-01-01,3466.3
"2359","A","THS","BE3",2009-01-01,3486.87
"2360","A","THS","BE3",2010-01-01,3512.1
"2361","A","THS","BE3",2011-01-01,3548.49
"2362","A","THS","BE3",2012-01-01,3567.79
"2363","A","THS","BE3",2013-01-01,3581.2
"2364","A","THS","BE3",2014-01-01,3593.14
"2365","A","THS","BE3",2015-01-01,3608.94
"2366","A","THS","BE3",2016-01-01,3622.07
"2367","A","THS","BE3",2017-01-01,3630.14
"2368","A","THS","BE3",2018-01-01,3638.88
"2369","A","THS","BE3",2019-01-01,3652.04
"2370","A","THS","BE3",2020-01-01,3661.97
"2371","A","THS","BE3",2021-01-01,3671.53
"2372","A","THS","BE3",2022-01-01,3690.41
"2373","A","THS","BE3",2023-01-01,3707.77
"2374","A","THS","BE31",2000-01-01,351
"2375","A","THS","BE31",2001-01-01,353.6
"2376","A","THS","BE31",2002-01-01,356.6
"2377","A","THS","BE31",2003-01-01,359.36
"2378","A","THS","BE31",2004-01-01,362.25
"2379","A","THS","BE31",2005-01-01,365.13
"2380","A","THS","BE31",2006-01-01,368.47
"2381","A","THS","BE31",2007-01-01,371.96
"2382","A","THS","BE31",2008-01-01,374.55
"2383","A","THS","BE31",2009-01-01,377.56
"2384","A","THS","BE31",2010-01-01,381.21
"2385","A","THS","BE31",2011-01-01,385.16
"2386","A","THS","BE31",2012-01-01,388
"2387","A","THS","BE31",2013-01-01,390.44
"2388","A","THS","BE31",2014-01-01,392.97
"2389","A","THS","BE31",2015-01-01,396.04
"2390","A","THS","BE31",2016-01-01,398.72
"2391","A","THS","BE31",2017-01-01,400.62
"2392","A","THS","BE31",2018-01-01,402.89
"2393","A","THS","BE31",2019-01-01,405.53
"2394","A","THS","BE31",2020-01-01,407.56
"2395","A","THS","BE31",2021-01-01,409.47
"2396","A","THS","BE31",2022-01-01,412.29
"2397","A","THS","BE31",2023-01-01,414.61
"2398","A","THS","BE310",2000-01-01,351
"2399","A","THS","BE310",2001-01-01,353.6
"2400","A","THS","BE310",2002-01-01,356.6
"2401","A","THS","BE310",2003-01-01,359.36
"2402","A","THS","BE310",2004-01-01,362.25
"2403","A","THS","BE310",2005-01-01,365.13
"2404","A","THS","BE310",2006-01-01,368.47
"2405","A","THS","BE310",2007-01-01,371.96
"2406","A","THS","BE310",2008-01-01,374.55
"2407","A","THS","BE310",2009-01-01,377.56
"2408","A","THS","BE310",2010-01-01,381.21
"2409","A","THS","BE310",2011-01-01,385.16
"2410","A","THS","BE310",2012-01-01,388
"2411","A","THS","BE310",2013-01-01,390.44
"2412","A","THS","BE310",2014-01-01,392.97
"2413","A","THS","BE310",2015-01-01,396.04
"2414","A","THS","BE310",2016-01-01,398.72
"2415","A","THS","BE310",2017-01-01,400.62
"2416","A","THS","BE310",2018-01-01,402.89
"2417","A","THS","BE310",2019-01-01,405.53
"2418","A","THS","BE310",2020-01-01,407.56
"2419","A","THS","BE310",2021-01-01,409.47
"2420","A","THS","BE310",2022-01-01,412.29
"2421","A","THS","BE310",2023-01-01,414.61
"2422","A","THS","BE32",2000-01-01,1279.59
"2423","A","THS","BE32",2001-01-01,1280.4
"2424","A","THS","BE32",2002-01-01,1281.4
"2425","A","THS","BE32",2003-01-01,1282.45
"2426","A","THS","BE32",2004-01-01,1284.73
"2427","A","THS","BE32",2005-01-01,1288.18
"2428","A","THS","BE32",2006-01-01,1292.47
"2429","A","THS","BE32",2007-01-01,1297.61
"2430","A","THS","BE32",2008-01-01,1302.41
"2431","A","THS","BE32",2009-01-01,1307.1
"2432","A","THS","BE32",2010-01-01,1313.63
"2433","A","THS","BE32",2011-01-01,1322.75
"2434","A","THS","BE32",2012-01-01,1328.65
"2435","A","THS","BE32",2013-01-01,1332.89
"2436","A","THS","BE32",2014-01-01,1336.09
"2437","A","THS","BE32",2015-01-01,1339.5
"2438","A","THS","BE32",2016-01-01,1341.61
"2439","A","THS","BE32",2017-01-01,1342.89
"2440","A","THS","BE32",2018-01-01,1344.91
"2441","A","THS","BE32",2019-01-01,1348.19
"2442","A","THS","BE32",2020-01-01,1350.08
"2443","A","THS","BE32",2021-01-01,1352.27
"2444","A","THS","BE32",2022-01-01,1357.85
"2445","A","THS","BE32",2023-01-01,1362.79
"2446","A","THS","BE323",2000-01-01,249.2
"2447","A","THS","BE323",2001-01-01,249
"2448","A","THS","BE323",2002-01-01,248.8
"2449","A","THS","BE323",2003-01-01,248.94
"2450","A","THS","BE323",2004-01-01,249.02
"2451","A","THS","BE323",2005-01-01,249.24
"2452","A","THS","BE323",2006-01-01,249.69
"2453","A","THS","BE323",2007-01-01,250.26
"2454","A","THS","BE323",2008-01-01,250.66
"2455","A","THS","BE323",2009-01-01,251.28
"2456","A","THS","BE323",2010-01-01,252.65
"2457","A","THS","BE323",2011-01-01,254.27
"2458","A","THS","BE323",2012-01-01,255.48
"2459","A","THS","BE323",2013-01-01,256.81
"2460","A","THS","BE323",2014-01-01,257.9
"2461","A","THS","BE323",2015-01-01,258.3
"2462","A","THS","BE323",2016-01-01,258.49
"2463","A","THS","BE323",2017-01-01,258.77
"2464","A","THS","BE323",2018-01-01,258.99
"2465","A","THS","BE323",2019-01-01,259.29
"2466","A","THS","BE323",2020-01-01,259.38
"2467","A","THS","BE323",2021-01-01,259.85
"2468","A","THS","BE323",2022-01-01,260.65
"2469","A","THS","BE323",2023-01-01,261.07
"2470","A","THS","BE328",2000-01-01,210.6
"2471","A","THS","BE328",2001-01-01,210.6
"2472","A","THS","BE328",2002-01-01,210.5
"2473","A","THS","BE328",2003-01-01,210.6
"2474","A","THS","BE328",2004-01-01,211
"2475","A","THS","BE328",2005-01-01,211.72
"2476","A","THS","BE328",2006-01-01,212.53
"2477","A","THS","BE328",2007-01-01,213.66
"2478","A","THS","BE328",2008-01-01,215.01
"2479","A","THS","BE328",2009-01-01,216.23
"2480","A","THS","BE328",2010-01-01,217.56
"2481","A","THS","BE328",2011-01-01,219.19
"2482","A","THS","BE328",2012-01-01,220.46
"2483","A","THS","BE328",2013-01-01,221.25
"2484","A","THS","BE328",2014-01-01,221.81
"2485","A","THS","BE328",2015-01-01,222.82
"2486","A","THS","BE328",2016-01-01,223.46
"2487","A","THS","BE328",2017-01-01,223.7
"2488","A","THS","BE328",2018-01-01,224.07
"2489","A","THS","BE328",2019-01-01,224.89
"2490","A","THS","BE328",2020-01-01,225.46
"2491","A","THS","BE328",2021-01-01,225.62
"2492","A","THS","BE328",2022-01-01,226.47
"2493","A","THS","BE328",2023-01-01,227.37
"2494","A","THS","BE329",2000-01-01,134.7
"2495","A","THS","BE329",2001-01-01,134.8
"2496","A","THS","BE329",2002-01-01,134.8
"2497","A","THS","BE329",2003-01-01,134.82
"2498","A","THS","BE329",2004-01-01,134.98
"2499","A","THS","BE329",2005-01-01,135.36
"2500","A","THS","BE329",2006-01-01,135.89
"2501","A","THS","BE329",2007-01-01,136.39
"2502","A","THS","BE329",2008-01-01,136.75
"2503","A","THS","BE329",2009-01-01,137.08
"2504","A","THS","BE329",2010-01-01,137.55
"2505","A","THS","BE329",2011-01-01,138.61
"2506","A","THS","BE329",2012-01-01,139.4
"2507","A","THS","BE329",2013-01-01,140.08
"2508","A","THS","BE329",2014-01-01,140.61
"2509","A","THS","BE329",2015-01-01,141.02
"2510","A","THS","BE329",2016-01-01,141.3
"2511","A","THS","BE329",2017-01-01,141.3
"2512","A","THS","BE329",2018-01-01,141.3
"2513","A","THS","BE329",2019-01-01,141.59
"2514","A","THS","BE329",2020-01-01,141.77
"2515","A","THS","BE329",2021-01-01,141.8
"2516","A","THS","BE329",2022-01-01,142.26
"2517","A","THS","BE329",2023-01-01,142.51
"2518","A","THS","BE32A",2000-01-01,114.9
"2519","A","THS","BE32A",2001-01-01,115.7
"2520","A","THS","BE32A",2002-01-01,116.4
"2521","A","THS","BE32A",2003-01-01,116.93
"2522","A","THS","BE32A",2004-01-01,117.56
"2523","A","THS","BE32A",2005-01-01,118.37
"2524","A","THS","BE32A",2006-01-01,119.52
"2525","A","THS","BE32A",2007-01-01,120.77
"2526","A","THS","BE32A",2008-01-01,121.68
"2527","A","THS","BE32A",2009-01-01,122.47
"2528","A","THS","BE32A",2010-01-01,123.49
"2529","A","THS","BE32A",2011-01-01,124.41
"2530","A","THS","BE32A",2012-01-01,125.06
"2531","A","THS","BE32A",2013-01-01,125.73
"2532","A","THS","BE32A",2014-01-01,126.29
"2533","A","THS","BE32A",2015-01-01,126.8
"2534","A","THS","BE32A",2016-01-01,127.19
"2535","A","THS","BE32A",2017-01-01,127.42
"2536","A","THS","BE32A",2018-01-01,127.73
"2537","A","THS","BE32A",2019-01-01,128.25
"2538","A","THS","BE32A",2020-01-01,128.65
"2539","A","THS","BE32A",2021-01-01,129.11
"2540","A","THS","BE32A",2022-01-01,129.87
"2541","A","THS","BE32A",2023-01-01,130.4
"2542","A","THS","BE32B",2000-01-01,388.3
"2543","A","THS","BE32B",2001-01-01,387.9
"2544","A","THS","BE32B",2002-01-01,387.9
"2545","A","THS","BE32B",2003-01-01,387.76
"2546","A","THS","BE32B",2004-01-01,388.04
"2547","A","THS","BE32B",2005-01-01,388.55
"2548","A","THS","BE32B",2006-01-01,389.16
"2549","A","THS","BE32B",2007-01-01,389.81
"2550","A","THS","BE32B",2008-01-01,390.57
"2551","A","THS","BE32B",2009-01-01,391.62
"2552","A","THS","BE32B",2010-01-01,393.05
"2553","A","THS","BE32B",2011-01-01,395.49
"2554","A","THS","BE32B",2012-01-01,396.58
"2555","A","THS","BE32B",2013-01-01,396.84
"2556","A","THS","BE32B",2014-01-01,396.87
"2557","A","THS","BE32B",2015-01-01,397.29
"2558","A","THS","BE32B",2016-01-01,397.11
"2559","A","THS","BE32B",2017-01-01,396.83
"2560","A","THS","BE32B",2018-01-01,397.05
"2561","A","THS","BE32B",2019-01-01,397.42
"2562","A","THS","BE32B",2020-01-01,397.36
"2563","A","THS","BE32B",2021-01-01,397.37
"2564","A","THS","BE32B",2022-01-01,398.78
"2565","A","THS","BE32B",2023-01-01,400.51
"2566","A","THS","BE32C",2000-01-01,93.9
"2567","A","THS","BE32C",2001-01-01,94.4
"2568","A","THS","BE32C",2002-01-01,94.9
"2569","A","THS","BE32C",2003-01-01,95.32
"2570","A","THS","BE32C",2004-01-01,95.86
"2571","A","THS","BE32C",2005-01-01,96.44
"2572","A","THS","BE32C",2006-01-01,96.99
"2573","A","THS","BE32C",2007-01-01,97.7
"2574","A","THS","BE32C",2008-01-01,98.42
"2575","A","THS","BE32C",2009-01-01,98.78
"2576","A","THS","BE32C",2010-01-01,99.33
"2577","A","THS","BE32C",2011-01-01,100.19
"2578","A","THS","BE32C",2012-01-01,100.71
"2579","A","THS","BE32C",2013-01-01,100.99
"2580","A","THS","BE32C",2014-01-01,101.36
"2581","A","THS","BE32C",2015-01-01,102.01
"2582","A","THS","BE32C",2016-01-01,102.65
"2583","A","THS","BE32C",2017-01-01,103.23
"2584","A","THS","BE32C",2018-01-01,104.02
"2585","A","THS","BE32C",2019-01-01,104.92
"2586","A","THS","BE32C",2020-01-01,105.5
"2587","A","THS","BE32C",2021-01-01,106.21
"2588","A","THS","BE32C",2022-01-01,107.19
"2589","A","THS","BE32C",2023-01-01,108.16
"2590","A","THS","BE32D",2000-01-01,88
"2591","A","THS","BE32D",2001-01-01,88
"2592","A","THS","BE32D",2002-01-01,88.1
"2593","A","THS","BE32D",2003-01-01,88.08
"2594","A","THS","BE32D",2004-01-01,88.28
"2595","A","THS","BE32D",2005-01-01,88.49
"2596","A","THS","BE32D",2006-01-01,88.7
"2597","A","THS","BE32D",2007-01-01,89.03
"2598","A","THS","BE32D",2008-01-01,89.32
"2599","A","THS","BE32D",2009-01-01,89.63
"2600","A","THS","BE32D",2010-01-01,90.01
"2601","A","THS","BE32D",2011-01-01,90.59
"2602","A","THS","BE32D",2012-01-01,90.96
"2603","A","THS","BE32D",2013-01-01,91.19
"2604","A","THS","BE32D",2014-01-01,91.27
"2605","A","THS","BE32D",2015-01-01,91.26
"2606","A","THS","BE32D",2016-01-01,91.4
"2607","A","THS","BE32D",2017-01-01,91.63
"2608","A","THS","BE32D",2018-01-01,91.75
"2609","A","THS","BE32D",2019-01-01,91.83
"2610","A","THS","BE32D",2020-01-01,91.96
"2611","A","THS","BE32D",2021-01-01,92.3
"2612","A","THS","BE32D",2022-01-01,92.63
"2613","A","THS","BE32D",2023-01-01,92.77
"2614","A","THS","BE33",2000-01-01,1019.69
"2615","A","THS","BE33",2001-01-01,1022.1
"2616","A","THS","BE33",2002-01-01,1025
"2617","A","THS","BE33",2003-01-01,1027.72
"2618","A","THS","BE33",2004-01-01,1031.81
"2619","A","THS","BE33",2005-01-01,1037.16
"2620","A","THS","BE33",2006-01-01,1043.86
"2621","A","THS","BE33",2007-01-01,1050.5
"2622","A","THS","BE33",2008-01-01,1056.81
"2623","A","THS","BE33",2009-01-01,1063.81
"2624","A","THS","BE33",2010-01-01,1072.48
"2625","A","THS","BE33",2011-01-01,1085.08
"2626","A","THS","BE33",2012-01-01,1090.64
"2627","A","THS","BE33",2013-01-01,1094.39
"2628","A","THS","BE33",2014-01-01,1097.28
"2629","A","THS","BE33",2015-01-01,1101.18
"2630","A","THS","BE33",2016-01-01,1104.72
"2631","A","THS","BE33",2017-01-01,1107.19
"2632","A","THS","BE33",2018-01-01,1109.21
"2633","A","THS","BE33",2019-01-01,1112.01
"2634","A","THS","BE33",2020-01-01,1113.7
"2635","A","THS","BE33",2021-01-01,1114.77
"2636","A","THS","BE33",2022-01-01,1119.22
"2637","A","THS","BE33",2023-01-01,1124.68
"2638","A","THS","BE331",2000-01-01,100.3
"2639","A","THS","BE331",2001-01-01,100.9
"2640","A","THS","BE331",2002-01-01,101.7
"2641","A","THS","BE331",2003-01-01,102.42
"2642","A","THS","BE331",2004-01-01,103.14
"2643","A","THS","BE331",2005-01-01,103.77
"2644","A","THS","BE331",2006-01-01,104.36
"2645","A","THS","BE331",2007-01-01,105.27
"2646","A","THS","BE331",2008-01-01,106.29
"2647","A","THS","BE331",2009-01-01,107.31
"2648","A","THS","BE331",2010-01-01,108.4
"2649","A","THS","BE331",2011-01-01,109.58
"2650","A","THS","BE331",2012-01-01,110.43
"2651","A","THS","BE331",2013-01-01,111.2
"2652","A","THS","BE331",2014-01-01,111.77
"2653","A","THS","BE331",2015-01-01,112.34
"2654","A","THS","BE331",2016-01-01,112.82
"2655","A","THS","BE331",2017-01-01,113.07
"2656","A","THS","BE331",2018-01-01,113.35
"2657","A","THS","BE331",2019-01-01,113.78
"2658","A","THS","BE331",2020-01-01,114.26
"2659","A","THS","BE331",2021-01-01,114.78
"2660","A","THS","BE331",2022-01-01,115.49
"2661","A","THS","BE331",2023-01-01,115.97
"2662","A","THS","BE332",2000-01-01,584.99
"2663","A","THS","BE332",2001-01-01,585.1
"2664","A","THS","BE332",2002-01-01,585.6
"2665","A","THS","BE332",2003-01-01,586.24
"2666","A","THS","BE332",2004-01-01,587.66
"2667","A","THS","BE332",2005-01-01,589.63
"2668","A","THS","BE332",2006-01-01,592.78
"2669","A","THS","BE332",2007-01-01,595.94
"2670","A","THS","BE332",2008-01-01,598.78
"2671","A","THS","BE332",2009-01-01,602.14
"2672","A","THS","BE332",2010-01-01,606.75
"2673","A","THS","BE332",2011-01-01,613.96
"2674","A","THS","BE332",2012-01-01,617.27
"2675","A","THS","BE332",2013-01-01,619.53
"2676","A","THS","BE332",2014-01-01,620.96
"2677","A","THS","BE332",2015-01-01,622.81
"2678","A","THS","BE332",2016-01-01,624.49
"2679","A","THS","BE332",2017-01-01,625.67
"2680","A","THS","BE332",2018-01-01,626.42
"2681","A","THS","BE332",2019-01-01,627.5
"2682","A","THS","BE332",2020-01-01,627.84
"2683","A","THS","BE332",2021-01-01,627.69
"2684","A","THS","BE332",2022-01-01,629.4
"2685","A","THS","BE332",2023-01-01,632.27
"2686","A","THS","BE334",2000-01-01,68.5
"2687","A","THS","BE334",2001-01-01,69.1
"2688","A","THS","BE334",2002-01-01,69.6
"2689","A","THS","BE334",2003-01-01,70.13
"2690","A","THS","BE334",2004-01-01,70.92
"2691","A","THS","BE334",2005-01-01,71.81
"2692","A","THS","BE334",2006-01-01,72.69
"2693","A","THS","BE334",2007-01-01,73.52
"2694","A","THS","BE334",2008-01-01,74.38
"2695","A","THS","BE334",2009-01-01,75.21
"2696","A","THS","BE334",2010-01-01,76.08
"2697","A","THS","BE334",2011-01-01,77.04
"2698","A","THS","BE334",2012-01-01,77.76
"2699","A","THS","BE334",2013-01-01,78.3
"2700","A","THS","BE334",2014-01-01,78.72
"2701","A","THS","BE334",2015-01-01,79.26
"2702","A","THS","BE334",2016-01-01,79.95
"2703","A","THS","BE334",2017-01-01,80.65
"2704","A","THS","BE334",2018-01-01,81.23
"2705","A","THS","BE334",2019-01-01,81.75
"2706","A","THS","BE334",2020-01-01,82.2
"2707","A","THS","BE334",2021-01-01,82.74
"2708","A","THS","BE334",2022-01-01,83.51
"2709","A","THS","BE334",2023-01-01,84.07
"2710","A","THS","BE335",2000-01-01,195
"2711","A","THS","BE335",2001-01-01,195.9
"2712","A","THS","BE335",2002-01-01,196.7
"2713","A","THS","BE335",2003-01-01,197.2
"2714","A","THS","BE335",2004-01-01,197.89
"2715","A","THS","BE335",2005-01-01,199.14
"2716","A","THS","BE335",2006-01-01,200.63
"2717","A","THS","BE335",2007-01-01,201.86
"2718","A","THS","BE335",2008-01-01,203.01
"2719","A","THS","BE335",2009-01-01,204.28
"2720","A","THS","BE335",2010-01-01,205.79
"2721","A","THS","BE335",2011-01-01,208.05
"2722","A","THS","BE335",2012-01-01,208.57
"2723","A","THS","BE335",2013-01-01,208.74
"2724","A","THS","BE335",2014-01-01,209.13
"2725","A","THS","BE335",2015-01-01,209.73
"2726","A","THS","BE335",2016-01-01,210.16
"2727","A","THS","BE335",2017-01-01,210.39
"2728","A","THS","BE335",2018-01-01,210.5
"2729","A","THS","BE335",2019-01-01,210.82
"2730","A","THS","BE335",2020-01-01,210.93
"2731","A","THS","BE335",2021-01-01,210.77
"2732","A","THS","BE335",2022-01-01,211.39
"2733","A","THS","BE335",2023-01-01,212.48
"2734","A","THS","BE336",2000-01-01,70.9
"2735","A","THS","BE336",2001-01-01,71.2
"2736","A","THS","BE336",2002-01-01,71.4
"2737","A","THS","BE336",2003-01-01,71.73
"2738","A","THS","BE336",2004-01-01,72.21
"2739","A","THS","BE336",2005-01-01,72.82
"2740","A","THS","BE336",2006-01-01,73.4
"2741","A","THS","BE336",2007-01-01,73.92
"2742","A","THS","BE336",2008-01-01,74.35
"2743","A","THS","BE336",2009-01-01,74.88
"2744","A","THS","BE336",2010-01-01,75.47
"2745","A","THS","BE336",2011-01-01,76.45
"2746","A","THS","BE336",2012-01-01,76.62
"2747","A","THS","BE336",2013-01-01,76.62
"2748","A","THS","BE336",2014-01-01,76.7
"2749","A","THS","BE336",2015-01-01,77.03
"2750","A","THS","BE336",2016-01-01,77.32
"2751","A","THS","BE336",2017-01-01,77.42
"2752","A","THS","BE336",2018-01-01,77.72
"2753","A","THS","BE336",2019-01-01,78.16
"2754","A","THS","BE336",2020-01-01,78.48
"2755","A","THS","BE336",2021-01-01,78.79
"2756","A","THS","BE336",2022-01-01,79.43
"2757","A","THS","BE336",2023-01-01,79.89
"2758","A","THS","BE34",2000-01-01,247.8
"2759","A","THS","BE34",2001-01-01,249.6
"2760","A","THS","BE34",2002-01-01,251.4
"2761","A","THS","BE34",2003-01-01,253.21
"2762","A","THS","BE34",2004-01-01,255.06
"2763","A","THS","BE34",2005-01-01,257.28
"2764","A","THS","BE34",2006-01-01,259.86
"2765","A","THS","BE34",2007-01-01,262.67
"2766","A","THS","BE34",2008-01-01,265.55
"2767","A","THS","BE34",2009-01-01,267.97
